County-Year,Population,Index Count,Index Rate,Violent Count,Violent Rate,Property Count,Property Rate,State,Cluster,Violent %,Property %
Flagler County-1991.0,30465.0,1345.0,22.650557620817843,136.0,224.0073529411765,1209.0,25.198511166253105,FL,0,10.111524163568774,89.88847583643123
Gadsden County-1991.0,42194.0,2048.0,20.6025390625,364.0,115.91758241758242,1684.0,25.05581947743468,FL,0,17.7734375,82.2265625
Gulf County-1991.0,11576.0,289.0,40.055363321799305,62.0,186.70967741935485,227.0,50.99559471365639,FL,0,21.453287197231834,78.54671280276817
Hardee County-1991.0,19812.0,1323.0,14.975056689342404,144.0,137.58333333333334,1179.0,16.804071246819337,FL,0,10.884353741496598,89.1156462585034
Hendry County-1991.0,27231.0,1447.0,18.81893572909468,214.0,127.24766355140189,1233.0,22.08515815085158,FL,0,14.789219073946095,85.21078092605391
Hernando County-1991.0,104394.0,5738.0,18.1934471941443,687.0,151.95633187772927,5051.0,20.667986537319344,FL,0,11.97281282676891,88.0271871732311
Highlands County-1991.0,70609.0,4324.0,16.3295559666975,384.0,183.87760416666663,3940.0,17.921065989847715,FL,0,8.880666049953746,91.11933395004625
Hillsborough County-1991.0,843203.0,91545.0,9.2108034300071,11416.0,73.86151016117729,80129.0,10.523069051155012,FL,3,12.470369763504289,87.52963023649572
Holmes County-1991.0,16000.0,130.0,123.07692307692308,45.0,355.55555555555554,85.0,188.23529411764707,FL,0,34.61538461538461,65.38461538461539
Indian River County-1991.0,92429.0,5601.0,16.502231744331368,510.0,181.2333333333333,5091.0,18.155372225495974,FL,0,9.105516871987145,90.89448312801287
Jackson County-1991.0,41579.0,1110.0,37.45855855855856,129.0,322.3178294573643,981.0,42.38430173292559,FL,0,11.621621621621623,88.37837837837837
Jefferson County-1991.0,11997.0,579.0,20.72020725388601,106.0,113.17924528301889,473.0,25.363636363636363,FL,0,18.307426597582037,81.69257340241796
Lake County-1991.0,157061.0,7612.0,20.63334209143457,924.0,169.97943722943722,6688.0,23.484001196172247,FL,0,12.138728323699421,87.86127167630057
Lee County-1991.0,344032.0,20088.0,17.126244524093988,1282.0,268.3556942277691,18806.0,18.293736041688824,FL,0,6.381919553962565,93.61808044603744
Leon County-1991.0,198269.0,25261.0,7.848818336566248,2758.0,71.8886874546773,22503.0,8.810780784784251,FL,0,10.918015913859309,89.0819840861407
Levy County-1991.0,26682.0,1353.0,19.72062084257206,260.0,102.62307692307692,1093.0,24.41171088746569,FL,0,19.216555801921658,80.78344419807834
Madison County-1991.0,16513.0,465.0,35.51182795698925,116.0,142.35344827586206,349.0,47.315186246418335,FL,0,24.946236559139784,75.05376344086021
Manatee County-1991.0,218693.0,17365.0,12.593895767348114,1824.0,119.89747807017544,15541.0,14.072003088604337,FL,0,10.50388712928304,89.49611287071696
Marion County-1991.0,200314.0,13877.0,14.434964329466023,1645.0,121.77142857142856,12232.0,16.376226291693918,FL,0,11.854147149960365,88.14585285003963
Martin County-1991.0,103083.0,5289.0,19.49007373794668,256.0,402.66796875,5033.0,20.481422610768924,FL,0,4.840234448856116,95.15976555114388
Monroe County-1991.0,79536.0,8678.0,9.165245448259968,834.0,95.36690647482014,7844.0,10.139724630290669,FL,0,9.610509333947913,90.38949066605208
Nassau County-1991.0,44957.0,1612.0,27.88895781637717,155.0,290.0451612903226,1457.0,30.855868222374745,FL,0,9.615384615384617,90.38461538461539
Okaloosa County-1991.0,146088.0,5900.0,24.760677966101696,439.0,332.7744874715262,5461.0,26.751144479033144,FL,0,7.4406779661016955,92.55932203389831
Okeechobee County-1991.0,30166.0,1752.0,17.218036529680365,243.0,124.13991769547324,1509.0,19.990722332670643,FL,0,13.86986301369863,86.13013698630137
Orange County-1991.0,701292.0,60446.0,11.60195877311981,5939.0,118.08250547230172,54507.0,12.866090593868677,FL,3,9.82529861363862,90.17470138636138
Osecola County-1991.0,114411.0,10485.0,10.911874105865522,848.0,134.9186320754717,9637.0,11.87205561896856,FL,0,8.087744396757273,91.91225560324273
Palm Beach County-1991.0,883044.0,79445.0,11.115161432437535,6222.0,141.9228543876567,73223.0,12.059653387596793,FL,3,7.831833343822771,92.16816665617723
Pasco County-1991.0,285407.0,12928.0,22.076655321782177,848.0,336.56485849056605,12080.0,23.626407284768213,FL,0,6.5594059405940595,93.44059405940595
Pinellas County-1991.0,855763.0,66670.0,12.835803209839508,6934.0,123.41548889529852,59736.0,14.325749966519352,FL,3,10.400479976001199,89.5995200239988
Polk County-1991.0,414700.0,40668.0,10.197206648962329,2967.0,139.77081226828446,37701.0,10.999708230550914,FL,0,7.295662437297137,92.70433756270286
Putnam County-1991.0,66002.0,5969.0,11.057463561735634,773.0,85.38421733505821,5196.0,12.702463433410315,FL,0,12.95024292176244,87.04975707823756
St. Johns County-1991.0,86118.0,5680.0,15.16161971830986,552.0,156.0108695652174,5128.0,16.79368174726989,FL,0,9.71830985915493,90.28169014084507
St. Lucie County-1991.0,155121.0,10311.0,15.04422461448938,1109.0,139.8746618575293,9202.0,16.857313627472287,FL,0,10.755503830860247,89.24449616913975
Santa Rosa County-1991.0,83933.0,3210.0,26.14735202492212,414.0,202.73671497584544,2796.0,30.0189556509299,FL,0,12.897196261682243,87.10280373831776
Sarasota County-1991.0,279577.0,20152.0,13.873412068281064,1220.0,229.16147540983607,18932.0,14.767430804986269,FL,0,6.053989678443827,93.94601032155617
Seminole County-1991.0,298057.0,18295.0,16.29171904892047,1677.0,177.7322599880739,16618.0,17.935792514141294,FL,0,9.166438917737088,90.83356108226292
Sumter County-1991.0,32015.0,1290.0,24.81782945736434,263.0,121.73003802281367,1027.0,31.17332035053554,FL,0,20.387596899224807,79.6124031007752
Suwannee County-1991.0,27374.0,1129.0,24.24623560673162,97.0,282.2061855670103,1032.0,26.52519379844961,FL,0,8.591674047829938,91.40832595217006
Taylor County-1991.0,17350.0,652.0,26.61042944785276,141.0,123.04964539007092,511.0,33.95303326810176,FL,0,21.625766871165645,78.37423312883436
Union County-1991.0,10617.0,143.0,74.24475524475524,6.0,1769.5,137.0,77.4963503649635,FL,1,4.195804195804196,95.8041958041958
Volusia County-1991.0,376695.0,25797.0,14.602279334806372,2362.0,159.48137171888231,23435.0,16.074034563686794,FL,0,9.15610342287863,90.84389657712137
Walton County-1991.0,29225.0,709.0,41.22002820874471,96.0,304.4270833333333,613.0,47.67536704730832,FL,0,13.540197461212976,86.45980253878702
Washington County-1991.0,17227.0,168.0,102.54166666666669,48.0,358.8958333333333,120.0,143.55833333333334,FL,0,9.958391123439666,90.04160887656033
Alachua County-1990.0,190852.0,18688.0,10.212542808219178,1974.0,96.68287740628166,16714.0,11.418690917793466,FL,0,10.56292808219178,89.43707191780823
Baker County-1990.0,19894.0,676.0,29.42899408284024,133.0,149.57894736842104,543.0,36.63720073664825,FL,0,19.674556213017752,80.32544378698225
Bay County-1990.0,137594.0,8341.0,16.496103584702073,724.0,190.0469613259669,7617.0,18.064067218064856,FL,0,8.680014386764178,91.31998561323581
Bradford County-1990.0,24563.0,1394.0,17.62051649928264,196.0,125.32142857142856,1198.0,20.503338898163605,FL,0,14.060258249641318,85.93974175035868
Brevard County-1990.0,419754.0,29863.0,14.055989016508724,2357.0,178.08824777259227,27506.0,15.260452264960373,FL,0,7.8927100425275425,92.10728995747246
Broward County-1990.0,1269807.0,110950.0,11.444858044164038,7593.0,167.23389964440932,103357.0,12.285641030602669,FL,3,6.843623253717891,93.1563767462821
Charlotte County-1990.0,106268.0,2986.0,35.588747488278635,112.0,948.8214285714286,2874.0,36.97564370215727,FL,0,3.750837240455459,96.24916275954453
Citrus County-1990.0,94539.0,3102.0,30.47678916827853,235.0,402.2936170212766,2867.0,32.97488664108825,FL,0,7.575757575757576,92.42424242424242
Clay County-1990.0,105580.0,5143.0,20.528874197938947,582.0,181.40893470790377,4561.0,23.14843236132427,FL,0,11.316352323546568,88.68364767645343
Collier County-1990.0,153748.0,9740.0,15.785215605749489,948.0,162.18143459915612,8792.0,17.487261146496817,FL,0,9.733059548254621,90.26694045174538
Columbia County-1990.0,44797.0,2490.0,17.990763052208834,382.0,117.2696335078534,2108.0,21.25094876660341,FL,0,15.341365461847388,84.65863453815261
Miami-Dade County-1990.0,1904030.0,258704.0,7.359878471148494,23632.0,80.56998984427895,235072.0,8.099773686359924,FL,2,9.134764054672521,90.86523594532748
DeSoto County-1990.0,24711.0,1043.0,23.69223394055609,183.0,135.0327868852459,860.0,28.73372093023256,FL,0,17.545541706615534,82.45445829338448
Dixie County-1990.0,11373.0,394.0,28.865482233502537,88.0,129.23863636363637,306.0,37.16666666666666,FL,0,22.33502538071066,77.66497461928934
Duval County-1990.0,702200.0,67703.0,10.371770822563256,7781.0,90.24546973396735,59922.0,11.718567471045692,FL,3,11.492843743999527,88.50715625600047
Escambia County-1990.0,288490.0,20964.0,13.761209692806716,2172.0,132.82228360957643,18792.0,15.351745423584504,FL,0,10.360618202633086,89.63938179736691
Flagler County-1990.0,26476.0,1188.0,22.286195286195287,153.0,173.04575163398692,1035.0,25.580676328502417,FL,0,12.878787878787879,87.12121212121212
Gadsden County-1990.0,46635.0,1966.0,23.720752797558493,480.0,97.15625,1486.0,31.38290713324361,FL,0,24.41505595116989,75.58494404883011
Gulf County-1990.0,12823.0,222.0,57.76126126126126,45.0,284.9555555555556,177.0,72.44632768361582,FL,0,20.27027027027027,79.72972972972973
Hamilton County-1990.0,10707.0,388.0,27.59536082474227,73.0,146.67123287671234,315.0,33.99047619047619,FL,0,18.814432989690722,81.18556701030928
Hardee County-1990.0,23096.0,1198.0,19.2787979966611,155.0,149.00645161290322,1043.0,22.143815915628,FL,0,12.93823038397329,87.06176961602671
Hendry County-1990.0,26867.0,1425.0,18.8540350877193,184.0,146.0163043478261,1241.0,21.649476228847703,FL,0,12.912280701754387,87.08771929824562
Highlands County-1990.0,71740.0,4046.0,17.73109243697479,526.0,136.38783269961976,3520.0,20.380681818181817,FL,0,13.00049431537321,86.99950568462678
Hillsborough County-1990.0,854649.0,79313.0,10.775648380467263,9985.0,85.59328993490236,69328.0,12.327616547426723,FL,3,12.589361138779267,87.41063886122073
Holmes County-1990.0,18337.0,232.0,79.03879310344827,78.0,235.0897435897436,154.0,119.07142857142856,FL,0,33.62068965517241,66.37931034482759
Indian River County-1990.0,96018.0,5147.0,18.655138915873323,443.0,216.744920993228,4704.0,20.41198979591837,FL,0,8.60695550806295,91.39304449193705
Jefferson County-1990.0,12896.0,588.0,21.931972789115648,116.0,111.17241379310344,472.0,27.322033898305083,FL,0,19.727891156462583,80.27210884353741
Lake County-1990.0,151489.0,7399.0,20.474253277469927,936.0,161.84722222222223,6463.0,23.43942441590593,FL,0,12.650358156507636,87.34964184349236
Lee County-1990.0,338427.0,17462.0,19.38076967128622,1009.0,335.408325074331,16453.0,20.569318665289003,FL,0,5.778261367540946,94.22173863245905
Leon County-1990.0,198795.0,21371.0,9.302091619484347,2521.0,78.85561285204284,18850.0,10.546153846153846,FL,0,11.796359552664825,88.20364044733518
Levy County-1990.0,25782.0,1334.0,19.326836581709145,235.0,109.71063829787234,1099.0,23.45950864422202,FL,0,17.616191904047977,82.38380809595202
Manatee County-1990.0,201312.0,16404.0,12.272128749085589,1593.0,126.3728813559322,14811.0,13.592059955438526,FL,0,9.71104608632041,90.28895391367959
Marion County-1990.0,198500.0,14871.0,13.348127227489746,1619.0,122.60654725138974,13252.0,14.978871113794144,FL,0,10.886961199650326,89.11303880034967
Martin County-1990.0,102385.0,5126.0,19.97366367538041,283.0,361.7844522968198,4843.0,21.14082180466653,FL,0,5.520873975809598,94.4791260241904
Monroe County-1990.0,80832.0,10478.0,7.714449322389769,997.0,81.0752256770311,9481.0,8.525682944837042,FL,0,9.515174651651078,90.48482534834892
Nassau County-1990.0,48872.0,1813.0,26.95642581356867,211.0,231.6208530805687,1602.0,30.506866416978777,FL,0,11.638168781025923,88.36183121897407
Okaloosa County-1990.0,162271.0,5728.0,28.3294343575419,439.0,369.6378132118451,5289.0,30.68084704102855,FL,0,7.664106145251397,92.3358938547486
Okeechobee County-1990.0,30747.0,1540.0,19.965584415584416,217.0,141.69124423963137,1323.0,23.240362811791385,FL,0,14.09090909090909,85.9090909090909
Orange County-1990.0,682487.0,65019.0,10.496731724572816,6444.0,105.9104593420236,58575.0,11.651506615450277,FL,3,9.910949107184054,90.08905089281595
Osecola County-1990.0,105877.0,10157.0,10.424042532243773,797.0,132.8444165621079,9360.0,11.3116452991453,FL,0,7.846805159003643,92.15319484099635
Palm Beach County-1990.0,893305.0,85946.0,10.39379377748819,6881.0,129.82197355035606,79065.0,11.298362107127048,FL,3,8.006189933213879,91.99381006678612
Pasco County-1990.0,280635.0,12583.0,22.30271000556306,871.0,322.1986222732492,11712.0,23.961321721311474,FL,0,6.92203766987205,93.07796233012795
Pinellas County-1990.0,864628.0,68015.0,12.71231346026612,6819.0,126.7968910397419,61196.0,14.12883194980064,FL,3,10.025729618466515,89.97427038153349
Polk County-1990.0,421438.0,38342.0,10.991549736581296,3574.0,117.91773922775602,34768.0,12.12143350207087,FL,0,9.321370820510145,90.67862917948986
Putnam County-1990.0,63795.0,5532.0,11.531995661605206,785.0,81.26751592356688,4747.0,13.439014114177375,FL,0,14.190166305133767,85.80983369486623
St. Johns County-1990.0,70767.0,3240.0,21.841666666666665,448.0,157.96205357142858,2792.0,25.34634670487106,FL,0,13.82716049382716,86.17283950617283
St. Lucie County-1990.0,263941.0,19653.0,13.430061568208416,1283.0,205.72174590802803,18370.0,14.36804572672836,FL,0,6.528265404772808,93.47173459522719
Santa Rosa County-1990.0,296033.0,17611.0,16.809550848901257,1417.0,208.9153140437544,16194.0,18.28041249845622,FL,0,8.04610754641985,91.95389245358014
Sarasota County-1990.0,87304.0,5602.0,15.58443413066762,567.0,153.97530864197532,5035.0,17.339424031777558,FL,0,10.121385219564441,89.87861478043556
Seminole County-1990.0,150174.0,11373.0,13.204431548404116,1155.0,130.02077922077922,10218.0,14.697005284791544,FL,0,10.15563175943023,89.84436824056978
Sumter County-1990.0,32100.0,1326.0,24.20814479638009,235.0,136.59574468085106,1091.0,29.42254812098992,FL,0,17.722473604826547,82.27752639517345
Suwannee County-1990.0,28690.0,1125.0,25.502222222222223,87.0,329.7701149425287,1038.0,27.639691714836225,FL,0,7.733333333333333,92.26666666666667
Volusia County-1990.0,372347.0,26640.0,13.976989489489489,2334.0,159.53170522707796,24306.0,15.319139307166957,FL,0,8.76126126126126,91.23873873873873
Walton County-1990.0,30053.0,581.0,51.7263339070568,78.0,385.29487179487177,503.0,59.74751491053678,FL,0,13.425129087779691,86.57487091222032
Allegany County-1990.0,74946.0,2388.0,31.38442211055276,238.0,314.89915966386553,2150.0,34.85860465116279,MD,0,9.966499162479062,90.03350083752095
Allegany County-1991.0,76175.0,2469.0,30.85257189145403,318.0,239.5440251572327,2151.0,35.413761041376105,MD,0,12.879708383961116,87.12029161603888
Allegany County-1992.0,76925.0,2691.0,28.586027499070976,362.0,212.5,2329.0,33.02919708029197,MD,0,13.452248234856931,86.54775176514306
Allegany County-1993.0,75274.0,2457.0,30.636548636548635,380.0,198.08947368421053,2077.0,36.24169475204622,MD,0,15.466015466015465,84.53398453398452
Allegany County-1994.0,75891.0,2434.0,31.17953985209532,335.0,226.5402985074627,2099.0,36.15578847070034,MD,0,13.763352506162697,86.23664749383731
Allegany County-1995.0,74394.0,2352.0,31.630102040816325,407.0,182.7862407862408,1945.0,38.24884318766067,MD,0,17.304421768707485,82.69557823129252
Allegany County-1996.0,74833.0,2541.0,29.45021645021645,329.0,227.4559270516717,2212.0,33.83047016274865,MD,0,12.947658402203857,87.05234159779614
Allegany County-1997.0,75155.0,2613.0,28.761959433601223,364.0,206.46978021978023,2249.0,33.41707425522454,MD,0,13.930348258706468,86.06965174129353
Allegany County-1998.0,72871.0,2576.0,28.288431677018632,285.0,255.6877192982456,2291.0,31.80750763858577,MD,0,11.063664596273291,88.9363354037267
Allegany County-1999.0,71845.0,2379.0,30.199663724253888,283.0,253.86925795053003,2096.0,34.27719465648855,MD,0,11.895754518705338,88.10424548129467
Allegany County-2000.0,74930.0,2378.0,31.509671993271656,271.0,276.49446494464945,2107.0,35.562411010915994,MD,0,11.396131202691336,88.60386879730866
Allegany County-2001.0,76043.0,2670.0,28.48052434456929,320.0,237.634375,2350.0,32.35872340425532,MD,0,11.985018726591761,88.01498127340824
Allegany County-2002.0,77216.0,2368.0,32.608108108108105,235.0,328.5787234042553,2133.0,36.200656352555086,MD,0,9.923986486486488,90.07601351351352
Allegany County-2003.0,74893.0,2541.0,29.47382920110193,262.0,285.85114503816794,2279.0,32.86222027204914,MD,0,10.310901219992129,89.68909878000787
Allegany County-2004.0,74325.0,2349.0,31.641123882503194,325.0,228.69230769230768,2024.0,36.72183794466403,MD,0,13.835674755214985,86.164325244785
Allegany County-2005.0,74434.0,2308.0,32.25043327556326,260.0,286.2846153846154,2048.0,36.3447265625,MD,0,11.265164644714037,88.73483535528595
Allegany County-2006.0,73841.0,2493.0,29.619334135579624,282.0,261.84751773049646,2211.0,33.39710538218001,MD,0,11.311672683513839,88.68832731648617
Allegany County-2007.0,71977.0,2521.0,28.55097183657279,262.0,274.72137404580155,2259.0,31.86232846392209,MD,0,10.392701309004364,89.60729869099563
Allegany County-2008.0,71806.0,2463.0,29.15387738530248,240.0,299.19166666666666,2223.0,32.301394511920826,MD,0,9.744214372716199,90.2557856272838
Allegany County-2009.0,72312.0,2600.0,27.81230769230769,323.0,223.8761609907121,2277.0,31.75757575757576,MD,0,12.423076923076923,87.57692307692308
Allegany County-2010.0,72721.0,2878.0,25.267894371091035,312.0,233.0801282051282,2566.0,28.340218238503507,MD,0,10.840861709520501,89.1591382904795
